Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,INCHIKEY,SMILES
1582,0.512,97.02899,2-Furancarboxaldehyde,[M+H]+,HYBBIBNJHNGZAN-UHFFFAOYSA-N,O=CC1=CC=CO1
1583,24.357,97.02899,2-Furancarboxaldehyde,[M+H]+,HYBBIBNJHNGZAN-UHFFFAOYSA-N,O=CC1=CC=CO1
1584,24.919,97.029,2-Furancarboxaldehyde,[M+H]+,HYBBIBNJHNGZAN-UHFFFAOYSA-N,O=CC1=CC=CO1
1591,8.876,97.02902,2-Furancarboxaldehyde,[M+H]+,HYBBIBNJHNGZAN-UHFFFAOYSA-N,O=CC1=CC=CO1
1592,24.469,97.02902,2-Furancarboxaldehyde,[M+H]+,HYBBIBNJHNGZAN-UHFFFAOYSA-N,O=CC1=CC=CO1
1596,3.252,97.02903,2-Furancarboxaldehyde,[M+H]+,HYBBIBNJHNGZAN-UHFFFAOYSA-N,O=CC1=CC=CO1
1599,24.406,97.02904,2-Furancarboxaldehyde,[M+H]+,HYBBIBNJHNGZAN-UHFFFAOYSA-N,O=CC1=CC=CO1
1600,9.548,97.02905,2-Furancarboxaldehyde,[M+H]+,HYBBIBNJHNGZAN-UHFFFAOYSA-N,O=CC1=CC=CO1
1602,24.742,97.02906,2-Furancarboxaldehyde,[M+H]+,HYBBIBNJHNGZAN-UHFFFAOYSA-N,O=CC1=CC=CO1
1605,0.106,97.02911,2-Furancarboxaldehyde,[M+H]+,HYBBIBNJHNGZAN-UHFFFAOYSA-N,O=CC1=CC=CO1
1610,22.313,97.07642,"3,5-dimethylpyrazole",[M+H]+,SDXAWLJRERMRKF-UHFFFAOYSA-N,CC1=CC(C)=NN1
1614,18.674,97.07646,UNPD38248,[M+H]+,BLHTXORQJNCSII-UHFFFAOYSA-N,CN1C=NC(C)=C1
1615,18.269,97.07648,pyrrolidine-2-carbonitrile,[M+H]+,ALSCEGDXFJIYES-UHFFFAOYSA-N,C1CC(NC1)C#N
1618,17.377,97.0765,1-ethyl-1H-imidazole,[M+H]+,IWDFHWZHHOSSGR-UHFFFAOYSA-N,CCN1C=CN=C1
1620,19.073,97.0765,pyrrolidine-2-carbonitrile,[M+H]+,ALSCEGDXFJIYES-UHFFFAOYSA-N,C1CC(NC1)C#N
1621,16.89,97.07651,pyrrolidine-2-carbonitrile,[M+H]+,ALSCEGDXFJIYES-UHFFFAOYSA-N,C1CC(NC1)C#N
1627,18.786,97.07652,1-ethyl-1H-imidazole,[M+H]+,IWDFHWZHHOSSGR-UHFFFAOYSA-N,CCN1C=CN=C1
1628,22.488,97.07652,UNPD38248,[M+H]+,BLHTXORQJNCSII-UHFFFAOYSA-N,CN1C=NC(C)=C1
1634,17.06,97.07654,1-ethyl-1H-imidazole,[M+H]+,IWDFHWZHHOSSGR-UHFFFAOYSA-N,CCN1C=CN=C1
1635,19.444,97.07655,pyrrolidine-2-carbonitrile,[M+H]+,ALSCEGDXFJIYES-UHFFFAOYSA-N,C1CC(NC1)C#N
1639,20.569,97.07656,pyrrolidine-2-carbonitrile,[M+H]+,ALSCEGDXFJIYES-UHFFFAOYSA-N,C1CC(NC1)C#N
1646,17.017,97.07658,pyrrolidine-2-carbonitrile,[M+H]+,ALSCEGDXFJIYES-UHFFFAOYSA-N,C1CC(NC1)C#N
1648,17.629,97.0766,1-ethyl-1H-imidazole,[M+H]+,IWDFHWZHHOSSGR-UHFFFAOYSA-N,CCN1C=CN=C1
1649,18.139,97.07664,1-ethyl-1H-imidazole,[M+H]+,IWDFHWZHHOSSGR-UHFFFAOYSA-N,CCN1C=CN=C1
1757,0.064,97.96922,PubChem_101011574,[M+H]+,JJBQYDJSNVBLLE-UHFFFAOYSA-N,C[C](Cl)Cl
1758,0.184,97.96928,PubChem_101011574,[M+H]+,JJBQYDJSNVBLLE-UHFFFAOYSA-N,C[C](Cl)Cl
1760,12.383,97.99177,PubChem_19940125,[M+H]+,LZODBYNCHAPCBE-UHFFFAOYSA-N,N(O)(P)P
1761,0.88,97.99178,PubChem_19940125,[M+H]+,LZODBYNCHAPCBE-UHFFFAOYSA-N,N(O)(P)P
1762,13.845,97.99178,PubChem_19940125,[M+H]+,LZODBYNCHAPCBE-UHFFFAOYSA-N,N(O)(P)P
1763,1.808,97.99182,PubChem_19940125,[M+H]+,LZODBYNCHAPCBE-UHFFFAOYSA-N,N(O)(P)P
1764,3.568,97.99182,PubChem_19940125,[M+H]+,LZODBYNCHAPCBE-UHFFFAOYSA-N,N(O)(P)P
1765,7.369,97.99183,PubChem_140367763,[M+H]+,FUMSZKRJBFLKGG-UHFFFAOYSA-N,CP(N)Cl
1766,14.438,97.99184,PubChem_140367763,[M+H]+,FUMSZKRJBFLKGG-UHFFFAOYSA-N,CP(N)Cl
1767,7.956,97.99185,PubChem_19940125,[M+H]+,LZODBYNCHAPCBE-UHFFFAOYSA-N,N(O)(P)P
1768,7.594,97.99186,PubChem_19940125,[M+H]+,LZODBYNCHAPCBE-UHFFFAOYSA-N,N(O)(P)P
1769,13.769,97.99187,PubChem_140367763,[M+H]+,FUMSZKRJBFLKGG-UHFFFAOYSA-N,CP(N)Cl
1770,12.85,97.99187,PubChem_140367763,[M+H]+,FUMSZKRJBFLKGG-UHFFFAOYSA-N,CP(N)Cl
1771,3.813,97.99187,PubChem_140367763,[M+H]+,FUMSZKRJBFLKGG-UHFFFAOYSA-N,CP(N)Cl
1772,12.726,97.99189,PubChem_19940125,[M+H]+,LZODBYNCHAPCBE-UHFFFAOYSA-N,N(O)(P)P
1773,13.263,97.99189,PubChem_19940125,[M+H]+,LZODBYNCHAPCBE-UHFFFAOYSA-N,N(O)(P)P
1774,2.145,97.99189,PubChem_19940125,[M+H]+,LZODBYNCHAPCBE-UHFFFAOYSA-N,N(O)(P)P
1775,6.867,97.99191,PubChem_19940125,[M+H]+,LZODBYNCHAPCBE-UHFFFAOYSA-N,N(O)(P)P
1776,7.125,97.99191,PubChem_19940125,[M+H]+,LZODBYNCHAPCBE-UHFFFAOYSA-N,N(O)(P)P
1777,0.776,97.99191,PubChem_19940125,[M+H]+,LZODBYNCHAPCBE-UHFFFAOYSA-N,N(O)(P)P
1778,1.753,97.99191,PubChem_140367763,[M+H]+,FUMSZKRJBFLKGG-UHFFFAOYSA-N,CP(N)Cl
1779,0.186,97.99191,PubChem_19940125,[M+H]+,LZODBYNCHAPCBE-UHFFFAOYSA-N,N(O)(P)P
1781,3.354,97.99191,PubChem_19940125,[M+H]+,LZODBYNCHAPCBE-UHFFFAOYSA-N,N(O)(P)P
1782,23.928,97.99192,PubChem_19940125,[M+H]+,LZODBYNCHAPCBE-UHFFFAOYSA-N,N(O)(P)P
1784,3.154,97.99192,PubChem_19940125,[M+H]+,LZODBYNCHAPCBE-UHFFFAOYSA-N,N(O)(P)P
1785,23.975,97.99193,PubChem_19940125,[M+H]+,LZODBYNCHAPCBE-UHFFFAOYSA-N,N(O)(P)P
1787,7.232,97.99193,PubChem_19940125,[M+H]+,LZODBYNCHAPCBE-UHFFFAOYSA-N,N(O)(P)P
1790,0.301,97.99194,PubChem_140367763,[M+H]+,FUMSZKRJBFLKGG-UHFFFAOYSA-N,CP(N)Cl
1792,3.21,97.99194,PubChem_19940125,[M+H]+,LZODBYNCHAPCBE-UHFFFAOYSA-N,N(O)(P)P
1793,1.653,97.99194,PubChem_140367763,[M+H]+,FUMSZKRJBFLKGG-UHFFFAOYSA-N,CP(N)Cl
1794,1.228,97.99194,PubChem_19940125,[M+H]+,LZODBYNCHAPCBE-UHFFFAOYSA-N,N(O)(P)P
1795,24.044,97.99195,PubChem_140367763,[M+H]+,FUMSZKRJBFLKGG-UHFFFAOYSA-N,CP(N)Cl
1797,24.11,97.99196,PubChem_19940125,[M+H]+,LZODBYNCHAPCBE-UHFFFAOYSA-N,N(O)(P)P
1798,3.249,97.99196,PubChem_19940125,[M+H]+,LZODBYNCHAPCBE-UHFFFAOYSA-N,N(O)(P)P
1800,3.427,97.99197,PubChem_140367763,[M+H]+,FUMSZKRJBFLKGG-UHFFFAOYSA-N,CP(N)Cl
1801,1.69,97.99197,PubChem_140367763,[M+H]+,FUMSZKRJBFLKGG-UHFFFAOYSA-N,CP(N)Cl
1802,0.128,97.99197,PubChem_140367763,[M+H]+,FUMSZKRJBFLKGG-UHFFFAOYSA-N,CP(N)Cl
1803,13.04,97.99197,PubChem_140367763,[M+H]+,FUMSZKRJBFLKGG-UHFFFAOYSA-N,CP(N)Cl
1806,13.185,97.99198,PubChem_19940125,[M+H]+,LZODBYNCHAPCBE-UHFFFAOYSA-N,N(O)(P)P
1808,3.494,97.99199,PubChem_19940125,[M+H]+,LZODBYNCHAPCBE-UHFFFAOYSA-N,N(O)(P)P
1809,0.081,97.99199,PubChem_19940125,[M+H]+,LZODBYNCHAPCBE-UHFFFAOYSA-N,N(O)(P)P
1810,1.608,97.992,PubChem_140367763,[M+H]+,FUMSZKRJBFLKGG-UHFFFAOYSA-N,CP(N)Cl
1811,11.578,97.99201,PubChem_19940125,[M+H]+,LZODBYNCHAPCBE-UHFFFAOYSA-N,N(O)(P)P
1812,7.487,97.99202,PubChem_19940125,[M+H]+,LZODBYNCHAPCBE-UHFFFAOYSA-N,N(O)(P)P
1813,7.176,97.99203,PubChem_140367763,[M+H]+,FUMSZKRJBFLKGG-UHFFFAOYSA-N,CP(N)Cl
1827,19.148,98.07168,UNPD43842,[M+H]+,BKRYFHAXBGUIOI-UHFFFAOYSA-N,CC1=CNC(N)=N1
1829,18.502,98.07169,UNPD43842,[M+H]+,BKRYFHAXBGUIOI-UHFFFAOYSA-N,CC1=CNC(N)=N1
1833,16.807,98.07171,UNPD43842,[M+H]+,BKRYFHAXBGUIOI-UHFFFAOYSA-N,CC1=CNC(N)=N1
1834,17.251,98.07172,UNPD66081,[M+H]+,NQCJWEXYVVFKBT-UHFFFAOYSA-N,CN1C=CN=C1N
1835,19.987,98.07172,UNPD66081,[M+H]+,NQCJWEXYVVFKBT-UHFFFAOYSA-N,CN1C=CN=C1N
1837,17.361,98.07174,UNPD66081,[M+H]+,NQCJWEXYVVFKBT-UHFFFAOYSA-N,CN1C=CN=C1N
1839,19.009,98.07175,UNPD66081,[M+H]+,NQCJWEXYVVFKBT-UHFFFAOYSA-N,CN1C=CN=C1N
1842,17.7,98.07178,UNPD66081,[M+H]+,NQCJWEXYVVFKBT-UHFFFAOYSA-N,CN1C=CN=C1N
1844,18.113,98.07179,UNPD43842,[M+H]+,BKRYFHAXBGUIOI-UHFFFAOYSA-N,CC1=CNC(N)=N1
1845,18.275,98.07179,UNPD43842,[M+H]+,BKRYFHAXBGUIOI-UHFFFAOYSA-N,CC1=CNC(N)=N1
1927,12.619,98.98462,Phosphoric acid,[M+H]+,NBIIXXVUZAFLBC-UHFFFAOYSA-N,O=P(O)(O)O
1940,1.494,98.9847,Phosphoric acid,[M+H]+,NBIIXXVUZAFLBC-UHFFFAOYSA-N,O=P(O)(O)O
1948,1.267,98.98475,Phosphoric acid,[M+H]+,NBIIXXVUZAFLBC-UHFFFAOYSA-N,O=P(O)(O)O
1951,3.161,98.98476,Phosphoric acid,[M+H]+,NBIIXXVUZAFLBC-UHFFFAOYSA-N,O=P(O)(O)O
1952,3.223,98.98478,Phosphoric acid,[M+H]+,NBIIXXVUZAFLBC-UHFFFAOYSA-N,O=P(O)(O)O
1953,3.567,98.98478,Phosphoric acid,[M+H]+,NBIIXXVUZAFLBC-UHFFFAOYSA-N,O=P(O)(O)O
1957,3.454,98.98479,Phosphoric acid,[M+H]+,NBIIXXVUZAFLBC-UHFFFAOYSA-N,O=P(O)(O)O
1958,3.514,98.98481,Phosphoric acid,[M+H]+,NBIIXXVUZAFLBC-UHFFFAOYSA-N,O=P(O)(O)O
1969,0.561,99.04453,5-Methyl-3(2H)-furanone,[M+H]+,DFZCBMOGIYUCLI-UHFFFAOYSA-N,CC1=CC(=O)CO1
1978,24.526,99.04459,2-Furanmethanol,[M+H]+,XPFVYQJUAUNWIW-UHFFFAOYSA-N,OCC1=CC=CO1
1982,23.792,99.04462,2-Furanmethanol,[M+H]+,XPFVYQJUAUNWIW-UHFFFAOYSA-N,OCC1=CC=CO1
1985,11.389,99.04463,2-Furanmethanol,[M+H]+,XPFVYQJUAUNWIW-UHFFFAOYSA-N,OCC1=CC=CO1
1986,1.266,99.04464,2-Furanmethanol,[M+H]+,XPFVYQJUAUNWIW-UHFFFAOYSA-N,OCC1=CC=CO1
1988,3.43,99.04464,5-Methyl-3(2H)-furanone,[M+H]+,DFZCBMOGIYUCLI-UHFFFAOYSA-N,CC1=CC(=O)CO1
1989,24.253,99.04464,5-Methyl-3(2H)-furanone,[M+H]+,DFZCBMOGIYUCLI-UHFFFAOYSA-N,CC1=CC(=O)CO1
1990,0.132,99.04464,2-Furanmethanol,[M+H]+,XPFVYQJUAUNWIW-UHFFFAOYSA-N,OCC1=CC=CO1
1991,24.375,99.04465,2-Furanmethanol,[M+H]+,XPFVYQJUAUNWIW-UHFFFAOYSA-N,OCC1=CC=CO1
1993,1.496,99.04465,5-Methyl-3(2H)-furanone,[M+H]+,DFZCBMOGIYUCLI-UHFFFAOYSA-N,CC1=CC(=O)CO1
1994,3.482,99.04465,5-Methyl-2(3H)-furanone,[M+H]+,BGLUXFNVVSVEET-UHFFFAOYNA-N,CC1OC(=O)C=C1
1995,3.391,99.04465,2-Furanmethanol,[M+H]+,XPFVYQJUAUNWIW-UHFFFAOYSA-N,OCC1=CC=CO1
1996,0.081,99.04465,5-Methyl-2(3H)-furanone,[M+H]+,BGLUXFNVVSVEET-UHFFFAOYNA-N,CC1OC(=O)C=C1
1998,10.076,99.04466,5-Methyl-3(2H)-furanone,[M+H]+,DFZCBMOGIYUCLI-UHFFFAOYSA-N,CC1=CC(=O)CO1
1999,3.203,99.04468,2-Furanmethanol,[M+H]+,XPFVYQJUAUNWIW-UHFFFAOYSA-N,OCC1=CC=CO1
2000,0.037,99.04468,2-Furanmethanol,[M+H]+,XPFVYQJUAUNWIW-UHFFFAOYSA-N,OCC1=CC=CO1
2001,24.321,99.04469,5-Methyl-2(3H)-furanone,[M+H]+,BGLUXFNVVSVEET-UHFFFAOYNA-N,CC1OC(=O)C=C1
2003,3.122,99.04473,5-Hydroxy-4-pentenoic acid d-lactone,[M+H]+,VEFDLKXOSOFUIN-UHFFFAOYSA-N,O=C1CCC=CO1
2004,0.874,99.05195,PubChem_164662527,[M+H]+,LTXJLQINBYSQFU-SDTNDFKLSA-N,C1=C(C=NC=N1)O
2007,22.201,99.05569,Pelopuradazole,[M+H]+,SDFAQCKICUGIJO-UHFFFAOYSA-N,CC1=NCNC1=O
2015,23.38,99.05573,3-Isoxazolamine (Int.3),[M+H]+,FKPXGNGUVSHWQQ-UHFFFAOYSA-N,CC1=CC(=N)NO1
2033,19.009,99.05578,3-Isoxazolamine (Int.3),[M+H]+,FKPXGNGUVSHWQQ-UHFFFAOYSA-N,CC1=CC(=N)NO1
2040,21.526,99.05579,Pelopuradazole,[M+H]+,SDFAQCKICUGIJO-UHFFFAOYSA-N,CC1=NCNC1=O
2052,22.304,99.05586,3-Isoxazolamine (Int.3),[M+H]+,FKPXGNGUVSHWQQ-UHFFFAOYSA-N,CC1=CC(=N)NO1
2130,0.875,100.02483,PubChem_136084586,[M+H]+,RYMYDDNFQOHVNU-UHFFFAOYSA-N,C1(=O)NN=NN=N1
2132,4.078,100.02486,PubChem_136084586,[M+H]+,RYMYDDNFQOHVNU-UHFFFAOYSA-N,C1(=O)NN=NN=N1
2134,3.779,100.02488,PubChem_136084586,[M+H]+,RYMYDDNFQOHVNU-UHFFFAOYSA-N,C1(=O)NN=NN=N1
2135,4.664,100.0249,PubChem_136084586,[M+H]+,RYMYDDNFQOHVNU-UHFFFAOYSA-N,C1(=O)NN=NN=N1
2136,4.762,100.0249,PubChem_136084586,[M+H]+,RYMYDDNFQOHVNU-UHFFFAOYSA-N,C1(=O)NN=NN=N1
2139,3.542,100.02493,PubChem_136084586,[M+H]+,RYMYDDNFQOHVNU-UHFFFAOYSA-N,C1(=O)NN=NN=N1
2141,3.385,100.02494,PubChem_136084586,[M+H]+,RYMYDDNFQOHVNU-UHFFFAOYSA-N,C1(=O)NN=NN=N1
2144,4.836,100.02496,PubChem_136084586,[M+H]+,RYMYDDNFQOHVNU-UHFFFAOYSA-N,C1(=O)NN=NN=N1
2147,0.128,100.02496,PubChem_136084586,[M+H]+,RYMYDDNFQOHVNU-UHFFFAOYSA-N,C1(=O)NN=NN=N1
2149,4.279,100.02497,PubChem_136084586,[M+H]+,RYMYDDNFQOHVNU-UHFFFAOYSA-N,C1(=O)NN=NN=N1
2150,3.443,100.02497,PubChem_136084586,[M+H]+,RYMYDDNFQOHVNU-UHFFFAOYSA-N,C1(=O)NN=NN=N1
2151,3.125,100.02497,PubChem_136084586,[M+H]+,RYMYDDNFQOHVNU-UHFFFAOYSA-N,C1(=O)NN=NN=N1
2152,3.188,100.02498,PubChem_136084586,[M+H]+,RYMYDDNFQOHVNU-UHFFFAOYSA-N,C1(=O)NN=NN=N1
2153,4.886,100.02499,PubChem_136084586,[M+H]+,RYMYDDNFQOHVNU-UHFFFAOYSA-N,C1(=O)NN=NN=N1
2154,3.236,100.02502,PubChem_136084586,[M+H]+,RYMYDDNFQOHVNU-UHFFFAOYSA-N,C1(=O)NN=NN=N1
2155,3.494,100.02502,PubChem_136084586,[M+H]+,RYMYDDNFQOHVNU-UHFFFAOYSA-N,C1(=O)NN=NN=N1
2156,4.221,100.02505,PubChem_136084586,[M+H]+,RYMYDDNFQOHVNU-UHFFFAOYSA-N,C1(=O)NN=NN=N1
2161,4.078,100.07609,(2R)-2-Hydroxy-2-methylbutanenitrile,[M+H]+,VMEHOTODTPXCKT-MLHKIVSYNA-N,CC[C@@](C)(O)C#N
2173,4.604,100.07618,2-Piperidinone,[M+H]+,XUWHAWMETYGRKB-UHFFFAOYSA-N,O=C1CCCCN1
2219,4.776,100.11265,Cyclohexylamine,[M+H]+,PAFZNILMFXTMIY-UHFFFAOYSA-N,NC1CCCCC1
2223,4.866,100.11266,2-Methylpiperidine,[M+H]+,NNWUEBIEOFQMSS-UHFFFAOYNA-N,CC1CCCCN1
2291,5.747,101.00619,thiophen-2-ol,[M+H]+,WZMPOCLULGAHJR-UHFFFAOYSA-N,C1=CSC(=C1)O
2294,2.705,101.02375,Succinic anhydride,[M+H]+,RINCXYDBBGOEEQ-UHFFFAOYSA-N,O=C1CCC(=O)O1
2295,1.069,101.02377,Succinic anhydride,[M+H]+,RINCXYDBBGOEEQ-UHFFFAOYSA-N,O=C1CCC(=O)O1
2297,2.812,101.02384,Succinic anhydride,[M+H]+,RINCXYDBBGOEEQ-UHFFFAOYSA-N,O=C1CCC(=O)O1
2298,1.395,101.02386,Succinic anhydride,[M+H]+,RINCXYDBBGOEEQ-UHFFFAOYSA-N,O=C1CCC(=O)O1
2299,2.783,101.02388,Succinic anhydride,[M+H]+,RINCXYDBBGOEEQ-UHFFFAOYSA-N,O=C1CCC(=O)O1
2300,1.262,101.02391,Succinic anhydride,[M+H]+,RINCXYDBBGOEEQ-UHFFFAOYSA-N,O=C1CCC(=O)O1
2303,2.314,101.0603,"2,4-Pentanedione",[M+H]+,YRKCREAYFQTBPV-UHFFFAOYSA-N,CC(=O)CC(C)=O
2310,13.177,101.07132,Gyromitrin,[M+H]+,IMAGWKUTFZRWSB-HYXAFXHYSA-N,C\C=N/N(C)C=O
2312,15.994,101.07133,Gyromitrin,[M+H]+,IMAGWKUTFZRWSB-HYXAFXHYSA-N,C\C=N/N(C)C=O
2315,16.048,101.07135,N-Nitroso-pyrrolidine,[M+H]+,WNYADZVDBIBLJJ-UHFFFAOYSA-N,O=NN1CCCC1
2343,16.102,101.07146,Gyromitrin,[M+H]+,IMAGWKUTFZRWSB-HYXAFXHYSA-N,C\C=N/N(C)C=O
2405,3.452,102.01343,propanoyloxysilicon,[M+H]+,QVZAUBIBVSOJKD-UHFFFAOYSA-N,CCC(=O)O[Si]
2406,7.224,102.01345,propanoyloxysilicon,[M+H]+,QVZAUBIBVSOJKD-UHFFFAOYSA-N,CCC(=O)O[Si]
2407,3.269,102.01347,propanoyloxysilicon,[M+H]+,QVZAUBIBVSOJKD-UHFFFAOYSA-N,CCC(=O)O[Si]
2408,0.741,102.01356,propanoyloxysilicon,[M+H]+,QVZAUBIBVSOJKD-UHFFFAOYSA-N,CCC(=O)O[Si]
2409,3.177,102.01356,propanoyloxysilicon,[M+H]+,QVZAUBIBVSOJKD-UHFFFAOYSA-N,CCC(=O)O[Si]
2410,1.668,102.01357,propanoyloxysilicon,[M+H]+,QVZAUBIBVSOJKD-UHFFFAOYSA-N,CCC(=O)O[Si]
2411,7.017,102.01358,propanoyloxysilicon,[M+H]+,QVZAUBIBVSOJKD-UHFFFAOYSA-N,CCC(=O)O[Si]
2412,0.693,102.01363,propanoyloxysilicon,[M+H]+,QVZAUBIBVSOJKD-UHFFFAOYSA-N,CCC(=O)O[Si]
2413,3.406,102.01368,propanoyloxysilicon,[M+H]+,QVZAUBIBVSOJKD-UHFFFAOYSA-N,CCC(=O)O[Si]
2414,3.513,102.01369,propanoyloxysilicon,[M+H]+,QVZAUBIBVSOJKD-UHFFFAOYSA-N,CCC(=O)O[Si]
2415,3.135,102.01373,propanoyloxysilicon,[M+H]+,QVZAUBIBVSOJKD-UHFFFAOYSA-N,CCC(=O)O[Si]
2416,11.66,102.01373,propanoyloxysilicon,[M+H]+,QVZAUBIBVSOJKD-UHFFFAOYSA-N,CCC(=O)O[Si]
2420,4.666,102.0342,PubChem_20191033,[M+H]+,VMZLKAOKBLYYDB-UHFFFAOYSA-N,C1=CC2=C(C2=C1)C#N
2421,13.242,102.03423,PubChem_20191033,[M+H]+,VMZLKAOKBLYYDB-UHFFFAOYSA-N,C1=CC2=C(C2=C1)C#N
2423,13.869,102.03429,PubChem_21428448,[M+H]+,IASSHZAQROLFHJ-UHFFFAOYSA-N,CC(C#N)C(=O)F
2424,13.949,102.03429,PubChem_21428448,[M+H]+,IASSHZAQROLFHJ-UHFFFAOYSA-N,CC(C#N)C(=O)F
2426,2.447,102.03429,PubChem_118554431,[M+H]+,KGNDXBMHOHZLKW-UHFFFAOYSA-N,CC(=O)C(C#N)F
2427,4.84,102.0343,PubChem_91884031,[M+H]+,RORYSEBEHGISRF-UHFFFAOYSA-N,C1=C(OC(=C1)F)N
2428,11.321,102.03431,PubChem_21428448,[M+H]+,IASSHZAQROLFHJ-UHFFFAOYSA-N,CC(C#N)C(=O)F
2432,2.527,102.03432,PubChem_118554431,[M+H]+,KGNDXBMHOHZLKW-UHFFFAOYSA-N,CC(=O)C(C#N)F
2436,4.54,102.03434,PubChem_118554431,[M+H]+,KGNDXBMHOHZLKW-UHFFFAOYSA-N,CC(=O)C(C#N)F
2437,12.711,102.03435,PubChem_118554431,[M+H]+,KGNDXBMHOHZLKW-UHFFFAOYSA-N,CC(=O)C(C#N)F
2438,13.036,102.03436,PubChem_21428448,[M+H]+,IASSHZAQROLFHJ-UHFFFAOYSA-N,CC(C#N)C(=O)F
2439,1.595,102.03436,PubChem_21428448,[M+H]+,IASSHZAQROLFHJ-UHFFFAOYSA-N,CC(C#N)C(=O)F
2443,13.109,102.03437,PubChem_91804126,[M+H]+,YPVVHFXDYXUMLF-UHFFFAOYSA-N,C1=CNC(=C1F)O
2445,14.171,102.03437,PubChem_20191033,[M+H]+,VMZLKAOKBLYYDB-UHFFFAOYSA-N,C1=CC2=C(C2=C1)C#N
2449,5.467,102.03438,PubChem_118554431,[M+H]+,KGNDXBMHOHZLKW-UHFFFAOYSA-N,CC(=O)C(C#N)F
2452,7.354,102.0344,PubChem_91804126,[M+H]+,YPVVHFXDYXUMLF-UHFFFAOYSA-N,C1=CNC(=C1F)O
2454,0.253,102.0344,PubChem_21428448,[M+H]+,IASSHZAQROLFHJ-UHFFFAOYSA-N,CC(C#N)C(=O)F
2458,7.484,102.03442,PubChem_21428448,[M+H]+,IASSHZAQROLFHJ-UHFFFAOYSA-N,CC(C#N)C(=O)F
2461,6.357,102.03442,PubChem_118554431,[M+H]+,KGNDXBMHOHZLKW-UHFFFAOYSA-N,CC(=O)C(C#N)F
2465,0.346,102.03443,PubChem_118554431,[M+H]+,KGNDXBMHOHZLKW-UHFFFAOYSA-N,CC(=O)C(C#N)F
2471,1.785,102.03445,PubChem_118554431,[M+H]+,KGNDXBMHOHZLKW-UHFFFAOYSA-N,CC(=O)C(C#N)F
2472,0.192,102.03447,PubChem_68573492,[M+H]+,PHCPXYIMKUZOPT-UHFFFAOYSA-N,C1=C(C(=CN1)F)O
2473,2.001,102.03448,PubChem_89976682,[M+H]+,SZTMNNVUOZYEDG-UHFFFAOYSA-N,CC1=NC=C(O1)F
2474,0.299,102.03448,PubChem_118554431,[M+H]+,KGNDXBMHOHZLKW-UHFFFAOYSA-N,CC(=O)C(C#N)F
2475,5.183,102.03448,PubChem_118554431,[M+H]+,KGNDXBMHOHZLKW-UHFFFAOYSA-N,CC(=O)C(C#N)F
2478,0.134,102.0345,PubChem_20691939,[M+H]+,GTDHENIUKSUBCW-UHFFFAOYSA-N,CC1=CN=C(O1)F
2479,3.288,102.04683,PubChem_5358391,[M+H]+,AIRGTHIZLYPMKL-UHFFFAOYSA-N,[C]#CC1=CC=CC=C1
2481,1.428,102.05553,(S)-2-Azetidinecarboxylic acid,[M+H]+,IADUEWIQBXOCDZ-UHFFFAOYNA-N,OC(=O)C1CCN1
2482,0.81,102.11566,PubChem_161227778,[M+2H]2+,UHCBBWUQDAVSMS-CBTSVUPCSA-N,CCF
2485,14.539,102.12807,Hexylamine,[M+H]+,BMVXCPBXGZKUPN-UHFFFAOYSA-N,CCCCCCN
2487,13.393,102.12808,Hexylamine,[M+H]+,BMVXCPBXGZKUPN-UHFFFAOYSA-N,CCCCCCN
2488,19.831,102.12809,Triethylamine,[M+H]+,ZMANZCXQSJIPKH-UHFFFAOYSA-N,CCN(CC)CC
2490,19.205,102.12811,Hexylamine,[M+H]+,BMVXCPBXGZKUPN-UHFFFAOYSA-N,CCCCCCN
2492,14.168,102.12811,Hexylamine,[M+H]+,BMVXCPBXGZKUPN-UHFFFAOYSA-N,CCCCCCN
2494,20.03,102.12812,Hexylamine,[M+H]+,BMVXCPBXGZKUPN-UHFFFAOYSA-N,CCCCCCN
2502,13.956,102.12814,Hexylamine,[M+H]+,BMVXCPBXGZKUPN-UHFFFAOYSA-N,CCCCCCN
2507,15.167,102.12816,Hexylamine,[M+H]+,BMVXCPBXGZKUPN-UHFFFAOYSA-N,CCCCCCN
2509,15.292,102.12817,Hexylamine,[M+H]+,BMVXCPBXGZKUPN-UHFFFAOYSA-N,CCCCCCN
2510,14.417,102.12817,Hexylamine,[M+H]+,BMVXCPBXGZKUPN-UHFFFAOYSA-N,CCCCCCN
2511,18.893,102.12817,Hexylamine,[M+H]+,BMVXCPBXGZKUPN-UHFFFAOYSA-N,CCCCCCN
2512,17.703,102.12817,Hexylamine,[M+H]+,BMVXCPBXGZKUPN-UHFFFAOYSA-N,CCCCCCN
2514,14.607,102.12817,Hexylamine,[M+H]+,BMVXCPBXGZKUPN-UHFFFAOYSA-N,CCCCCCN
2517,14.835,102.12818,Hexylamine,[M+H]+,BMVXCPBXGZKUPN-UHFFFAOYSA-N,CCCCCCN
2518,14.681,102.12818,Hexylamine,[M+H]+,BMVXCPBXGZKUPN-UHFFFAOYSA-N,CCCCCCN
2519,14.464,102.12818,Di-N-propylamine,[M+H]+,WEHWNAOGRSTTBQ-UHFFFAOYSA-N,CCCNCCC
2525,14.893,102.1282,Hexylamine,[M+H]+,BMVXCPBXGZKUPN-UHFFFAOYSA-N,CCCCCCN
